Treatment of Disease	CONCLUSION: @FORMULA@ can prevent and treat glucocorticoid-induced @DISEASE@ in rats by up-regulating the expression of the key signal molecules Wnt1, LRP-5 and beta-catenin in Wnt signal transduction pathway.
Treatment of Disease	Therefore, @FORMULA@ protects hepatocytes from oxidative stress via CaMKK2-dependent AMPK activation and has the therapeutic potential to prevent or treat oxidative stress-related @DISEASE@.
Treatment of Disease	Interventional effects of @FORMULA@ on enteric nerve system in a rat model of @DISEASE@.
Treatment of Disease	This finding indicates that @FORMULA@ is appropriate for use in treating @DISEASE@ in women with various constitutions (as determined by the matching theory of eight-principle pattern identification) in clinical practice and may prove to be a potent therapeutic agent with a wide therapeutic spectrum.
Treatment of Disease	The finding of this study revealed that @FORMULA@ can improve lung function in rats with @DISEASE@ by reducing the occurrence of ERS and cell apoptosis of AECIIs.
Treatment of Disease	CONCLUSION: @FORMULA@ protects H9C2 cells from @DISEASE@-induced apoptosis probably by downregulating p53 expression and upregulating the Bcl-2/Bax ratio.
Treatment of Disease	Taken together, @FORMULA@ was shown to be an effective therapeutic agent against @DISEASE@ through repression of the Akt/GSK-3beta/Snail signaling cascade and EMT.
Treatment of Disease	Ameliorative and neuroprotective effect in MPTP model of @DISEASE@ by @FORMULA@ (ZWT), a traditional Chinese medicine.
Treatment of Disease	CONCLUSION: Late-time dosing may have higher concentrations of the most major components of @FORMULA@, with better pharmacokinetics and pharmacodynamics of anti-inflammation than early-time dosing, which showed the late time to be the optimal dosing time of DCQD for @DISEASE@.
Cause of Side-effect	Based on these findings, we diagnosed this case as @DISEASE@ due to @FORMULA@.
Cause of Side-effect	To our knowledge, there has been no previous case of @DISEASE@ due to @FORMULA@ reported in the world.
Treatment of Disease	In conclusion, we demonstrate for the first time that @FORMULA@ may regulate @DISEASE@ U-87 MG cell apoptosis via ROS-mediated Akt/mTOR/FOXO1 pathway.
Association	The findings suggest that @FORMULA@ treatment may regulate @DISEASE@-induced negative emotions by regulating orexin-A and leptin expression.
Treatment of Disease	Experimentally, @FORMULA@ significantly alleviated CFA-induced @DISEASE@ without any visible side-effects.
Treatment of Disease	Compared to the @DISEASE@ model group without any treatment, the treatment of @FORMULA@ significantly reduced the expression of both mRNA and protein targets in the PI3K/AKT signaling pathway.
Treatment of Disease	CONCLUSION: @FORMULA@ may suppress @DISEASE@ growth and decrease expression levels of VEGF, CXCL12, MMP9, and MMP2.
Association	CONCLUSION: The systematic review will provide evidence for assessing the effectiveness and safety of @FORMULA@ in the treatment of @DISEASE@.
Association	Inhibitory effect of @FORMULA@ on prostaglandin E2 synthesis in C6 rat @DISEASE@ cells.
Association	@FORMULA@ could down-regulate the beta-catenin protein level and up-regulate the transcription level of Wnt pathway inhibiting factors, but could not block MBNA-induced @DISEASE@.
Cause of Side-effect	[A case of @DISEASE@ induced by @FORMULA@].
Association	L-Glutamine and @FORMULA@ might therefore a preventive effect against @DISEASE@/arthralgia during paclitaxel-treated chemotherapy.
Association	L-Glutamine and @FORMULA@ might therefore a preventive effect against moderate or severer myalgia/@DISEASE@ during paclitaxel-treated chemotherapy.
Treatment of Disease	Regardless, @FORMULA@ can be one of the choices for the treatment of @DISEASE@ as it is well tolerated.
Association	[A comparison of the protective activity of @DISEASE@ induced by D-galact-osamine between @FORMULA@ and their metabolites by human intestinal bacteria].
Treatment of Disease	Conclusion: @FORMULA@ could improve heart function and alleviate the @DISEASE@, especially the high lose.
Treatment of Disease	CONCLUSION: @FORMULA@ combined with mesalamine is effective in improving the clinical and endoscopic outcomes of patients with @DISEASE@.
Treatment of Disease	CONCLUSIONS: The administration of @FORMULA@ before AC has the immunomodulatory effect of reducing @DISEASE@ in the allergen-sensitized mice.
Cause of Side-effect	Therefore, @DISEASE@ due to @FORMULA@ and to interferon-alpha is more likely to occur if these two drugs are given simultaneously.
Association	In conclusion, the main mechanism of @FORMULA@ in treating @DISEASE@ and depressive disorder with concept of &quot;treating different diseases with same method&quot; was related to neuroendocrine system, metabolism, immune inflammation and oxidative stress-related signal pathway, providing reference for further experimental verification, potential pharmacological mechanism and clinical application.
Association	In conclusion, the main mechanism of @FORMULA@ in treating atherosclerosis and @DISEASE@ with concept of &quot;treating different diseases with same method&quot; was related to neuroendocrine system, metabolism, immune inflammation and oxidative stress-related signal pathway, providing reference for further experimental verification, potential pharmacological mechanism and clinical application.
Treatment of Disease	CONCLUSION: In conclusion, @FORMULA@ has beneficial effects on @DISEASE@.
Treatment of Disease	CONCLUSION: @FORMULA@ has certain preventive effect on acute oxygen @DISEASE@.
Treatment of Disease	Early intervention with @FORMULA@ enhances mitochondrial energy metabolism by regulating the AMPK signaling pathway and therefore may play a role in strengthening the defense function of large vascular endothelial cells and postpone the development of @DISEASE@.
Treatment of Disease	Effect of @DISEASE@ blood-stasis syndrome and @FORMULA@ on ERK1/2-VEGF signal pathway in rat retina Muller cells.
Treatment of Disease	These findings suggest that Shimotsu-to is responsible for the inhibitory effects of @FORMULA@ on the estrogen-related @DISEASE@ in mice.
Treatment of Disease	These findings suggest that @FORMULA@ is responsible for the inhibitory effects of Juzen-taiho-to on the estrogen-related @DISEASE@ in mice.
Treatment of Disease	CONCLUSION: The protective effects of @FORMULA@ on @DISEASE@ were confirmed in this study, and its mechanism may be related to the inhibition of MAPK and activation of M2 microglia.
Treatment of Disease	The effects of @FORMULA@ on respiratory resistance and airway leukocyte infiltration in @DISEASE@ guinea pigs.
Treatment of Disease	The effects of @FORMULA@ on @DISEASE@ and airway leukocyte infiltration in asthmatic guinea pigs.
Treatment of Disease	The effects of @FORMULA@ on respiratory resistance and @DISEASE@ in asthmatic guinea pigs.
Treatment of Disease	CONCLUSION: Our study indicates that @FORMULA@ treatment can ameliorate @DISEASE@ symptoms by intervening in some dominating metabolic pathways, such as inhibiting glucose and lipid metabolism, enhancing methylamine metabolism.
Treatment of Disease	@FORMULA@ can eradicate H. pylori and alleviate @DISEASE@.
Treatment of Disease	Therefore, @FORMULA@ was the specific recipe for newly-diagnosed and young @DISEASE@.
Treatment of Disease	The authors' results showed that the amounts of trace elements Fe, Cu, Mn and Zn found in Chinese herbal medicine Da Huo Luo Wan are related to the following curative effects of @FORMULA@: relieving @DISEASE@, rectifying breathing and alleviating phlegm, stimulating blood circulation and relaxing muscles and joints.
